factor,nodes_size,seed,RMSE,Trunc_MSE,Trunc_MAE,Accuracy,F1,Time,NoTears,Is_DAG
10,10,40,0.1987145654808714,0.012068302073048398,0.0832833930210922,0.79999999992,0.5238095236848073,1.5019423000048846,0.09720492975971136,0
10,10,41,0.152883262283107,0.006496731208845477,0.06896071358409034,0.829999999917,0.5405405403944485,1.5045011999900453,0.0018012846569116462,0
10,10,42,0.20160691915207613,0.00926121576427852,0.09002125979708978,0.679999999932,0.44827586199167657,1.3931716999941273,0.1684095168242787,0
10,10,43,0.3033547724635129,0.031875622313856565,0.17163722430981063,0.8499999999150001,0.44444444427983537,1.3715303000062704,0.023275370879798887,0
10,10,44,0.26268656355922665,0.017675468965885347,0.12177157221476617,0.8499999999150001,0.5161290320915712,1.4110224000032758,0.08037721980611238,0
10,10,45,0.1865972476593619,0.01107727454149007,0.09028149630349629,0.729999999927,0.4489795917451062,1.467010599997593,0.11854687714025565,0
10,10,46,0.19900094670940213,0.008212542655713377,0.0789756773337807,0.7399999999260001,0.5666666665722222,1.3678101999976207,0.2127107762178953,0
10,10,47,0.1661562600326837,0.008070861198373195,0.08183587309333198,0.8899999999110001,0.5217391302079395,1.349075799997081,0.0049230841347016364,0
10,10,48,0.18031401191977028,0.009208323245579759,0.07882286457326093,0.759999999924,0.4285714284693877,1.474499799995101,0.1489209681060024,0
10,10,49,0.22870701366828028,0.022859496678512222,0.12556124740756966,0.6299999999370001,0.43076923070295864,1.388261500003864,0.23083987239864212,0
10,15,40,0.22912094240496472,0.010187742097122867,0.07368983534457733,0.7511111110777283,0.46153846149408284,1.7100292000104673,0.2899336096657321,0
10,15,41,0.20977775725341472,0.00717202808996617,0.07050762430737055,0.7777777777432099,0.3902439023914337,1.7956739999935962,0.2085113469316738,0
10,15,42,0.18296445975007045,0.010001680246409978,0.0822298219612333,0.6844444444140246,0.3603603603278955,1.7067045000003418,0.5456099874275141,0
10,15,43,0.12835693666506548,0.0040411355784044384,0.04806171820433825,0.7333333333007407,0.3877551020012495,1.731027499990887,0.1893525924116722,0
10,15,44,0.21739016655249074,0.009475780091294189,0.0789981603750761,0.7422222221892345,0.45283018863652547,1.8337874999997439,0.45237878324456654,0
10,15,45,0.1739020869234389,0.007341981361844037,0.06943034035894267,0.7377777777449877,0.44859813079919647,1.7982104999973672,0.11130788515344688,0
10,15,46,0.18784065587271023,0.009579778124425316,0.0821516511375803,0.7422222221892345,0.4313725489773164,1.7688427999964915,0.38013392437002014,0
10,15,47,0.20163895897302897,0.010775023192666773,0.08173259533340993,0.7555555555219753,0.3820224718671885,1.861750199997914,0.1360306224263854,0
10,15,48,0.15500181053618392,0.00469494688213076,0.051386881344480155,0.7911111110759506,0.5436893203355642,1.8379175000009127,0.21494745769938947,0
10,15,49,0.49558824934019413,0.07619564156310295,0.251220484450247,0.5955555555290863,0.3973509933511688,1.9692027999990387,2.574110170328419,0
10,20,40,0.19799106988304194,0.007710355022395074,0.074691730723064,0.7399999999815,0.4468085106145314,2.298737400007667,0.4627409691814055,0
10,20,41,0.17269235446636758,0.005699826342097448,0.0612118374101747,0.7424999999814375,0.39766081869019526,2.198961200003396,0.563033081572279,0
10,20,42,0.19073539258703331,0.0074452065048870265,0.07007078589559707,0.7174999999820625,0.34682080922850744,2.1520527999964543,0.34499397458028946,0
